143 6
14 14 14 15 14 15 14 15 15 14
9 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 1
5 0.000000 0.000000 0.000000 0.666667 0.000000 0.500000 1
9 0.000000 0.000000 0.000000 0.000000 0.666667 1.000000 1
3 0.000000 0.000000 0.000000 1.000000 0.333333 0.000000 1
0 0.000000 0.000000 0.000000 0.333333 0.000000 0.500000 2
3 0.000000 0.000000 0.500000 0.333333 0.000000 0.500000 1
3 0.000000 0.000000 0.000000 0.333333 0.333333 1.000000 2
0 0.000000 0.000000 0.500000 0.666667 0.333333 0.500000 1
0 0.000000 0.000000 0.000000 0.333333 1.000000 0.500000 2
9 0.000000 0.000000 1.000000 0.000000 0.000000 0.500000 1
7 0.000000 0.000000 0.000000 0.666667 0.000000 1.000000 1
9 0.000000 0.000000 1.000000 0.666667 0.000000 0.500000 2
8 0.000000 0.000000 0.000000 0.666667 1.000000 0.500000 1
5 0.000000 0.500000 0.000000 0.000000 0.000000 0.500000 1
5 0.000000 0.000000 0.500000 0.000000 0.000000 1.000000 1
3 0.000000 0.500000 0.000000 0.666667 0.000000 0.500000 1
1 0.000000 0.000000 0.500000 0.000000 1.000000 0.500000 2
3 0.000000 0.500000 0.500000 0.000000 0.000000 0.500000 1
7 0.000000 0.000000 0.500000 0.333333 0.000000 1.000000 1
2 0.000000 0.500000 0.500000 0.333333 0.333333 0.500000 1
8 0.000000 0.000000 0.500000 0.333333 0.666667 0.500000 1
2 0.000000 0.500000 0.500000 1.000000 0.000000 0.000000 2
4 0.000000 0.000000 0.500000 0.333333 1.000000 1.000000 1
1 0.000000 0.500000 1.000000 0.000000 0.333333 0.500000 1
6 0.000000 0.000000 0.500000 0.666667 0.333333 0.500000 2
4 0.000000 0.500000 1.000000 0.666667 0.000000 0.500000 1
2 0.000000 0.000000 0.500000 0.666667 0.666667 1.000000 2
8 0.000000 0.500000 1.000000 1.000000 0.333333 0.000000 1
4 0.000000 0.500000 0.000000 0.000000 0.000000 0.500000 2
7 0.500000 0.000000 0.000000 0.333333 0.000000 0.500000 2
6 0.000000 0.500000 0.000000 0.000000 0.333333 1.000000 1
8 0.500000 0.000000 0.000000 0.666667 0.333333 0.500000 2
5 0.000000 0.500000 0.000000 0.000000 1.000000 0.500000 2
0 0.500000 0.000000 0.500000 0.000000 0.333333 0.500000 2
4 0.000000 0.500000 0.000000 0.333333 0.333333 0.500000 2
9 0.500000 0.000000 0.500000 0.666667 0.000000 0.500000 2
7 0.000000 0.500000 0.000000 0.333333 0.666667 1.000000 2
2 0.500000 0.000000 0.500000 1.000000 0.333333 0.000000 2
6 0.000000 0.500000 0.000000 0.666667 0.000000 0.500000 2
5 0.500000 0.000000 1.000000 0.333333 0.000000 0.500000 2
6 0.000000 0.500000 0.000000 0.666667 0.333333 1.000000 2
9 0.500000 0.000000 1.000000 0.666667 0.333333 0.500000 2
3 0.000000 0.500000 0.000000 0.666667 1.000000 0.500000 2
8 0.500000 0.500000 0.000000 0.000000 0.000000 0.500000 1
1 0.000000 0.500000 0.500000 0.000000 0.000000 1.000000 1
1 0.500000 0.500000 0.000000 0.333333 0.333333 0.500000 2
8 0.000000 0.500000 0.500000 0.000000 0.666667 0.500000 1
5 0.500000 0.500000 0.000000 1.000000 0.000000 0.000000 1
3 0.000000 0.500000 0.500000 0.000000 1.000000 1.000000 1
3 0.500000 0.500000 0.500000 0.333333 0.000000 0.500000 2
0 0.000000 0.500000 0.500000 0.333333 0.666667 0.500000 1
3 0.500000 0.500000 0.500000 1.000000 0.000000 0.000000 1
2 0.000000 0.500000 0.500000 0.333333 1.000000 1.000000 1
4 0.500000 0.500000 1.000000 0.000000 0.333333 0.500000 1
9 0.000000 0.500000 0.500000 0.666667 0.333333 0.500000 2
8 0.500000 0.500000 1.000000 0.666667 0.333333 0.500000 1
9 0.000000 0.500000 0.500000 0.666667 1.000000 1.000000 2
9 1.000000 0.000000 0.000000 0.000000 0.333333 0.000000 1
5 0.000000 1.000000 0.000000 0.000000 0.333333 0.500000 2
0 1.000000 0.000000 0.000000 0.666667 0.000000 0.500000 1
4 0.000000 1.000000 0.000000 0.000000 0.666667 1.000000 1
1 1.000000 0.000000 0.000000 1.000000 0.333333 0.000000 1
3 0.000000 1.000000 0.000000 0.333333 0.000000 0.500000 1
8 1.000000 0.000000 0.500000 0.333333 0.333333 0.000000 2
6 0.000000 1.000000 0.000000 0.333333 0.666667 1.000000 1
4 1.000000 0.000000 1.000000 0.000000 0.000000 0.000000 1
8 0.000000 1.000000 0.000000 0.666667 0.000000 1.000000 1
4 1.000000 0.000000 1.000000 0.333333 0.333333 0.000000 1
8 0.000000 1.000000 0.000000 0.666667 0.666667 0.500000 2
6 1.000000 0.000000 1.000000 1.000000 0.000000 0.000000 1
7 0.000000 1.000000 0.000000 0.666667 1.000000 1.000000 1
6 1.000000 0.500000 0.000000 0.333333 0.000000 0.000000 2
8 0.000000 1.000000 0.500000 0.000000 0.333333 1.000000 2
4 1.000000 0.500000 0.000000 0.666667 0.333333 0.500000 2
1 0.000000 1.000000 0.500000 0.000000 1.000000 0.500000 2
7 1.000000 0.500000 0.500000 0.000000 0.000000 0.000000 2
5 0.000000 1.000000 0.500000 0.333333 0.000000 1.000000 2
7 1.000000 0.500000 0.500000 0.333333 0.333333 0.000000 2
2 0.000000 1.000000 0.500000 0.333333 0.666667 0.500000 2
5 1.000000 0.500000 0.500000 1.000000 0.333333 0.000000 1
0 0.000000 1.000000 0.500000 0.666667 0.000000 0.500000 2
4 1.000000 0.500000 1.000000 0.333333 0.000000 0.000000 2
6 0.000000 1.000000 0.500000 0.666667 0.333333 1.000000 2
7 1.000000 0.500000 1.000000 0.666667 0.333333 0.000000 2
3 0.000000 1.000000 0.500000 0.666667 1.000000 0.500000 2
3 0.000000 0.000000 0.000000 0.000000 0.000000 0.500000 2
6 0.500000 0.000000 0.000000 0.000000 0.000000 1.000000 1
2 0.000000 0.000000 0.000000 0.333333 0.333333 0.500000 1
5 0.500000 0.000000 0.000000 0.000000 0.666667 0.500000 1
6 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1
2 0.500000 0.000000 0.000000 0.000000 1.000000 1.000000 2
5 0.000000 0.000000 0.500000 0.000000 0.333333 0.500000 1
1 0.500000 0.000000 0.000000 0.333333 0.333333 0.500000 1
4 0.000000 0.000000 0.500000 0.666667 0.000000 0.500000 1
1 0.500000 0.000000 0.000000 0.333333 0.666667 1.000000 1
7 0.000000 0.000000 0.500000 1.000000 0.333333 0.000000 1
1 0.500000 0.000000 0.000000 0.666667 0.000000 1.000000 1
9 0.000000 0.000000 1.000000 0.333333 0.333333 0.500000 1
2 0.500000 0.000000 0.000000 0.666667 1.000000 0.500000 1
6 0.000000 0.500000 0.000000 0.000000 0.000000 0.500000 2
1 0.500000 0.000000 0.500000 0.000000 0.000000 1.000000 1
7 0.000000 0.500000 0.000000 0.666667 0.000000 0.500000 1
0 0.500000 0.000000 0.500000 0.000000 0.666667 1.000000 1
4 0.000000 0.500000 0.000000 1.000000 0.333333 0.000000 1
7 0.500000 0.000000 0.500000 0.333333 0.000000 0.500000 2
6 0.000000 0.500000 0.500000 0.333333 0.000000 0.500000 1
8 0.500000 0.000000 0.500000 0.333333 0.333333 1.000000 1
5 0.000000 0.500000 0.500000 0.666667 0.333333 0.500000 1
2 0.500000 0.000000 0.500000 0.333333 1.000000 0.500000 2
7 0.000000 0.500000 1.000000 0.000000 0.000000 0.500000 1
2 0.500000 0.000000 0.500000 0.666667 0.000000 1.000000 1
0 0.000000 0.500000 1.000000 0.666667 0.333333 0.500000 1
9 0.500000 0.000000 0.500000 0.666667 1.000000 0.500000 1
3 0.500000 0.000000 0.000000 0.333333 0.000000 0.500000 2
4 0.500000 0.500000 0.000000 0.000000 0.333333 1.000000 2
0 0.500000 0.000000 0.000000 0.666667 0.333333 0.500000 1
3 0.500000 0.500000 0.000000 0.000000 1.000000 0.500000 2
8 0.500000 0.000000 0.500000 0.000000 0.000000 0.500000 2
1 0.500000 0.500000 0.000000 0.333333 0.000000 1.000000 2
5 0.500000 0.000000 0.500000 0.666667 0.000000 0.500000 2
4 0.500000 0.500000 0.000000 0.333333 0.666667 1.000000 2
7 0.500000 0.000000 1.000000 0.000000 0.000000 0.500000 2
0 0.500000 0.500000 0.000000 0.666667 0.000000 1.000000 2
8 0.500000 0.000000 1.000000 0.333333 0.333333 0.500000 2
6 0.500000 0.500000 0.000000 0.666667 0.666667 0.500000 2
5 0.500000 0.000000 1.000000 1.000000 0.000000 0.000000 2
9 0.500000 0.500000 0.000000 0.666667 1.000000 1.000000 2
5 0.500000 0.500000 0.000000 0.000000 0.333333 0.500000 2
1 0.500000 0.500000 0.500000 0.000000 0.333333 0.500000 2
6 0.500000 0.500000 0.000000 0.666667 0.000000 0.500000 1
3 0.500000 0.500000 0.500000 0.000000 0.666667 1.000000 1
